orig_file,cat,cat_num,magnitude
../Data/armed/9.wav,armed,1,"[[6.3707519e+00 3.1368272e+00 1.0459824e-02 ... 3.6786933e-04
  1.4705805e-05 3.7640182e-04]
 [5.2176681e+00 3.0104632e+00 4.6813241e-01 ... 2.6929323e-03
  2.6363358e-03 2.5472287e-03]
 [2.2479618e+00 2.0731590e+00 5.0431269e-01 ... 4.3765497e-03
  4.3674544e-03 4.4143517e-03]
 ...
 [2.1496147e+01 1.1851766e+01 1.0625528e+00 ... 4.4141607e-03
  4.4135056e-03 4.4279052e-03]
 [2.2468487e+01 1.0891450e+01 1.2913611e+00 ... 1.0109273e-03
  1.0174767e-03 1.0804137e-03]
 [1.9259771e+01 7.2515492e+00 8.8457650e-01 ... 3.2490675e-04
  3.9068703e-04 1.4992416e-04]]"
../Data/armed/9.wav,armed,1,"[[1.5243025e+01 6.3680615e+00 5.2293175e-01 ... 5.9029963e-03
  6.2721320e-03 5.9263357e-03]
 [1.5434046e+01 6.5167160e+00 4.5387959e-01 ... 3.1051207e-03
  3.2967443e-03 3.4854531e-03]
 [1.5513935e+01 7.0926151e+00 8.5859746e-01 ... 1.9980567e-03
  2.0558711e-03 2.0208356e-03]
 ...
 [1.0484738e+01 1.1189047e+01 3.1963160e+00 ... 1.4242975e-02
  1.4206570e-02 1.4186499e-02]
 [6.1023092e+00 8.6005182e+00 4.0649977e-01 ... 1.4522683e-02
  1.4786853e-02 1.4862835e-02]
 [1.6428190e+01 9.7908602e+00 1.3544487e+00 ... 3.7123081e-03
  2.7943165e-03 4.9185124e-03]]"
../Data/armed/9.wav,armed,1,"[[3.9675838e+01 1.6825249e+01 4.3209098e-02 ... 8.5302833e-03
  6.8806591e-03 8.5256211e-03]
 [3.8416935e+01 1.7796354e+01 1.2041478e+00 ... 2.3352336e-03
  7.6547028e-03 1.0650758e-02]
 [3.1891687e+01 1.6074499e+01 2.5366554e+00 ... 7.2959433e-03
  7.2514643e-03 7.2598197e-03]
 ...
 [2.9095895e+00 2.3601778e+01 1.1332056e+01 ... 2.3949072e-02
  2.3891166e-02 2.3869725e-02]
 [3.3053314e+01 2.8941002e+01 1.0433593e+01 ... 2.3782944e-02
  2.3289520e-02 2.3098039e-02]
 [4.8667820e+01 2.2256767e+01 4.2184377e+00 ... 2.4865394e-02
  2.6699698e-02 2.1179790e-02]]"
../Data/armed/9.wav,armed,1,"[[8.4669380e+00 2.7562869e+00 1.5490335e-01 ... 1.8863691e-03
  1.7558903e-03 1.8757172e-03]
 [9.7297029e+00 4.4282765e+00 1.4144632e+00 ... 1.1567463e-03
  9.7238744e-04 8.6236256e-04]
 [1.0901245e+01 5.4646273e+00 1.8067050e+00 ... 7.3084119e-04
  8.0546836e-04 7.7807147e-04]
 ...
 [8.5697670e+00 3.6534493e+00 2.3825109e-01 ... 3.5214526e-04
  3.8424993e-04 4.5666896e-04]
 [6.4384608e+00 2.3926237e+00 2.4219953e-01 ... 6.4027926e-04
  8.7223091e-04 8.4399851e-04]
 [5.9174953e+00 2.4666088e+00 4.3830922e-01 ... 3.5141816e-03
  4.2054444e-03 5.1444065e-04]]"
../Data/armed/9.wav,armed,1,"[[3.1923708e+01 1.3574937e+01 3.6441994e+00 ... 2.4946833e-03
  1.4326612e-03 2.6027423e-03]
 [3.6063343e+01 1.1966706e+01 3.2929764e+00 ... 1.7990906e-02
  1.7045751e-02 1.5899157e-02]
 [5.3329491e+01 2.4436985e+01 4.2543683e+00 ... 1.8804623e-02
  1.8782420e-02 1.8820545e-02]
 ...
 [1.0472733e+01 5.0254869e+00 9.5405903e+00 ... 8.7241745e-03
  8.8360617e-03 8.8087413e-03]
 [7.6094079e+00 1.2877012e+01 1.3769017e+01 ... 2.3213229e-03
  1.5948812e-03 1.2367133e-03]
 [5.7358155e+00 1.1840078e+01 7.2357206e+00 ... 1.6634727e-02
  1.4277506e-02 1.9889137e-02]]"
../Data/armed/9.wav,armed,1,"[[1.0614671e+01 5.4683294e+00 8.8142765e-01 ... 6.2231133e-03
  5.7558930e-03 6.1406083e-03]
 [9.4454966e+00 4.1993332e+00 4.9409223e-01 ... 3.8788596e-03
  3.2723523e-03 2.5949946e-03]
 [8.4114132e+00 2.5939460e+00 5.3517741e-01 ... 1.3325391e-03
  1.3247494e-03 1.3102811e-03]
 ...
 [7.5984949e-01 1.4521856e+01 3.4557796e+00 ... 2.2496330e-02
  2.2501228e-02 2.2529794e-02]
 [2.3175194e+01 1.7016920e+01 5.4530039e+00 ... 1.9694628e-02
  1.9353477e-02 1.9138237e-02]
 [3.1146406e+01 1.4535288e+01 8.1879168e+00 ... 6.5625291e-03
  7.8308908e-03 3.0455983e-03]]"
../Data/armed/9.wav,armed,1,"[[1.6912725e+01 8.0446568e+00 1.5916916e+00 ... 1.2173222e-02
  1.2964611e-02 1.2231001e-02]
 [1.7109529e+01 6.0889521e+00 1.3050216e+00 ... 5.3355022e-04
  9.2973299e-03 1.3144076e-02]
 [2.1441141e+01 8.3282013e+00 8.9876783e-01 ... 8.7903030e-03
  8.6976523e-03 8.6728539e-03]
 ...
 [2.7219398e+01 1.7405973e+01 5.5144205e+00 ... 5.5361814e-03
  5.5309362e-03 5.5272970e-03]
 [3.4892200e+01 2.3778957e+01 4.8207178e+00 ... 4.3249535e-03
  4.6234881e-03 4.7719274e-03]
 [2.3473631e+01 1.2889644e+01 1.1810374e+01 ... 6.2288656e-03
  5.0190454e-03 8.0081057e-03]]"
../Data/armed/9.wav,armed,1,"[[3.3345287e+01 1.8638250e+01 3.3266926e+00 ... 2.7580254e-04
  1.3365095e-03 2.7780255e-04]
 [2.6266344e+01 1.4660120e+01 2.3484757e+00 ... 1.9342594e-02
  1.9774513e-02 2.0212118e-02]
 [9.3215829e-01 1.9295908e+01 6.8285313e+00 ... 4.8844267e-02
  4.8814029e-02 4.8817419e-02]
 ...
 [4.5480965e+01 1.8607084e+01 2.8554678e+00 ... 6.8578557e-03
  6.9107702e-03 6.8769748e-03]
 [4.9459667e+01 2.4367998e+01 3.1814497e+00 ... 3.1608231e-03
  1.8293571e-03 8.2113367e-04]
 [4.7601395e+01 1.9275314e+01 3.2925444e+00 ... 7.6277722e-03
  6.2681432e-03 9.7492393e-03]]"
../Data/armed/9.wav,armed,1,"[[6.2060785e+00 4.0328526e+00 7.4007773e-01 ... 9.5689541e-04
  4.5737482e-04 8.0940663e-04]
 [3.7370043e+00 3.4348347e+00 7.5582618e-01 ... 1.4102613e-03
  1.8184991e-03 2.0984602e-03]
 [1.2470912e+00 2.5843737e+00 7.2244948e-01 ... 9.3077468e-03
  9.3989242e-03 9.3856081e-03]
 ...
 [5.0972309e+01 2.1731802e+01 1.4758103e+00 ... 6.5155495e-03
  6.6290591e-03 6.5690614e-03]
 [4.6354527e+01 2.1921539e+01 2.0224071e+00 ... 3.6521323e-03
  1.9736935e-03 5.5137672e-04]
 [3.9251633e+01 1.4928264e+01 2.6069028e+00 ... 1.2012605e-02
  1.1935659e-02 1.2250359e-02]]"
../Data/armed/9.wav,armed,1,"[[1.41103029e+01 1.52748573e+00 3.55931568e+00 ... 1.02493735e-02
  1.21676270e-02 1.00770025e-02]
 [1.97833843e+01 1.09247475e+01 2.71808720e+00 ... 9.37879260e-04
  7.91552477e-03 1.11377966e-02]
 [2.56866055e+01 1.51541433e+01 2.22626638e+00 ... 7.38678873e-03
  7.32166739e-03 7.33537227e-03]
 ...
 [1.60303822e+01 6.73462534e+00 3.90620753e-02 ... 2.64039380e-03
  2.68290285e-03 2.68768845e-03]
 [1.39447651e+01 5.77083254e+00 2.62525380e-01 ... 1.82877306e-03
  1.73474045e-03 1.72451744e-03]
 [1.28515158e+01 5.25684404e+00 2.87723154e-01 ... 8.77576414e-04
  1.03131041e-03 5.42318099e-04]]"
../Data/armed/9.wav,armed,1,"[[3.9923117e-02 1.4580283e-01 3.5191109e+00 ... 2.8712959e-03
  3.7106341e-03 2.8625042e-03]
 [6.8978107e-01 1.3696606e+00 4.3640146e+00 ... 5.3558213e-04
  2.1137178e-03 2.9991244e-03]
 [3.5019344e-01 2.3089778e+00 4.9494600e+00 ... 4.8617315e-03
  4.7915587e-03 4.8106154e-03]
 ...
 [4.5773594e+01 1.9636328e+01 5.4840732e-01 ... 9.0974651e-04
  8.9107925e-04 9.1776339e-04]
 [4.5193523e+01 1.9357994e+01 3.1708819e-01 ... 3.1871356e-03
  3.6702321e-03 3.8555893e-03]
 [4.4423264e+01 1.8715605e+01 4.8498687e-01 ... 3.8698898e-03
  2.4086612e-03 5.6612962e-03]]"
../Data/armed/9.wav,armed,1,"[[4.9920090e+01 4.7939720e+00 1.0867377e+01 ... 1.3401827e-03
  1.8198774e-03 1.3177851e-03]
 [7.4144005e+01 3.9782261e+01 9.5441170e+00 ... 1.9394785e-02
  1.8529646e-02 1.7677298e-02]
 [1.1328712e+02 5.9155521e+01 4.5263090e+00 ... 3.1124659e-02
  3.1159986e-02 3.1136228e-02]
 ...
 [9.0583618e+01 3.7123745e+01 4.6953778e+00 ... 1.7071500e-02
  1.7147940e-02 1.7260235e-02]
 [7.3902824e+01 3.5406513e+01 5.2508540e+00 ... 2.5015188e-02
  2.5944725e-02 2.6505213e-02]
 [5.7726448e+01 2.1481850e+01 6.0657411e+00 ... 8.3810100e-03
  6.0756872e-03 1.1025213e-02]]"
../Data/armed/9.wav,armed,1,"[[6.24918480e+01 2.55343552e+01 1.86507666e+00 ... 1.17342388e-02
  1.03309602e-02 1.19003709e-02]
 [6.28191032e+01 2.76516762e+01 1.46433461e+00 ... 1.05997045e-02
  7.67005607e-03 1.33703102e-03]
 [6.05725212e+01 2.74766197e+01 4.71932054e-01 ... 1.01771420e-02
  1.01860482e-02 1.02286935e-02]
 ...
 [9.32964554e+01 4.90040588e+01 4.32759762e+00 ... 3.01678590e-02
  3.01115531e-02 3.01097725e-02]
 [9.16349182e+01 4.07304420e+01 1.66109192e+00 ... 4.92234016e-03
  4.95029194e-03 5.00513101e-03]
 [8.12020111e+01 3.18978672e+01 2.39376545e+00 ... 4.42167604e-03
  4.24465816e-03 4.58512595e-03]]"
../Data/armed/9.wav,armed,1,"[[1.1298207e+01 7.7716188e+00 4.2097731e+00 ... 7.2280825e-03
  6.9143176e-03 7.1894052e-03]
 [9.3254356e+00 3.4656100e+00 2.8124743e+00 ... 5.2200421e-04
  5.0248280e-03 7.1402448e-03]
 [9.8487892e+00 3.9378321e+00 1.0359238e+00 ... 2.1012207e-03
  2.1251489e-03 2.1003005e-03]
 ...
 [4.8055683e+01 2.3100185e+01 2.9721477e+00 ... 1.0240810e-02
  1.0306200e-02 1.0329632e-02]
 [3.7917767e+01 1.6643028e+01 9.2895216e-01 ... 7.8544011e-03
  7.2705029e-03 7.0338571e-03]
 [2.9180700e+01 1.0760385e+01 1.4920360e+00 ... 8.8332240e-03
  1.0478654e-02 4.8638410e-03]]"
../Data/armed/9.wav,armed,1,"[[1.0246235e+01 4.8987846e+00 2.0046295e-01 ... 5.4351182e-04
  4.5353445e-04 5.5466295e-04]
 [7.1313534e+00 6.2044005e+00 1.2524642e+00 ... 2.0351052e-02
  2.0153103e-02 1.9871108e-02]
 [1.0049672e+01 1.5148733e+01 7.4550691e+00 ... 1.2802689e-02
  1.2727880e-02 1.2711856e-02]
 ...
 [9.9591988e+01 4.5844231e+01 3.1442099e+00 ... 1.7497576e-03
  1.7559801e-03 1.7747852e-03]
 [8.9374535e+01 3.8072643e+01 8.3130282e-01 ... 7.1900389e-03
  7.2783753e-03 7.3005878e-03]
 [7.9724854e+01 3.1750917e+01 1.6778138e+00 ... 4.7243317e-03
  4.4134632e-03 5.2180556e-03]]"
../Data/armed/9.wav,armed,1,"[[3.5033318e+01 1.6541647e+01 1.6757618e+00 ... 1.1124840e-02
  1.0979123e-02 1.0956683e-02]
 [3.2387470e+01 1.4647701e+01 3.8111886e-01 ... 9.7261481e-03
  7.0318906e-03 2.1537011e-03]
 [2.6404360e+01 1.1704753e+01 1.0910020e+00 ... 1.7390626e-03
  1.7157138e-03 1.7346143e-03]
 ...
 [4.1877140e+01 2.0833887e+01 1.0020516e+00 ... 1.4675158e-02
  1.4506476e-02 1.4523336e-02]
 [2.1350847e+01 1.3816824e+01 5.5874389e-01 ... 1.6445344e-02
  1.6537730e-02 1.6502330e-02]
 [5.0696149e+00 7.1972432e+00 4.1873727e+00 ... 5.7718647e-03
  5.6655519e-03 5.9979418e-03]]"
../Data/armed/8.wav,armed,1,"[[6.2791338e+00 6.0007687e+00 2.1899760e+00 ... 1.4122839e-02
  1.0691541e-02 1.1033839e-02]
 [1.6338313e+00 5.3706069e+00 2.1548672e+00 ... 1.0564689e-02
  6.4474675e-03 2.1883710e-03]
 [5.1841803e+00 4.6086640e+00 1.0653931e+00 ... 1.4223075e-03
  1.5460560e-03 1.5394700e-03]
 ...
 [4.9910149e+01 1.6787558e+01 5.2254200e+00 ... 9.7785564e-03
  9.7535197e-03 9.7740656e-03]
 [5.7561516e+01 2.5653030e+01 2.8317175e+00 ... 4.4138539e-03
  2.6448558e-03 1.2979077e-03]
 [6.7957443e+01 3.1905485e+01 1.2481009e+00 ... 1.7758792e-02
  2.1136031e-02 9.2089996e-03]]"
../Data/armed/8.wav,armed,1,"[[1.07043427e+02 3.08978214e+01 2.14465847e+01 ... 5.22764167e-03
  4.13616654e-03 5.30616613e-03]
 [1.16647003e+02 5.91530266e+01 1.45956945e+01 ... 8.01366661e-03
  6.12115487e-03 2.95421295e-03]
 [1.21366516e+02 5.29117966e+01 8.21734715e+00 ... 2.49685198e-02
  2.50071455e-02 2.50078030e-02]
 ...
 [7.99270859e+01 4.15398178e+01 8.69189072e+00 ... 1.80434287e-02
  1.79762784e-02 1.80402007e-02]
 [7.18976059e+01 2.60081043e+01 6.02846193e+00 ... 8.68847035e-03
  7.49381445e-03 7.00767292e-03]
 [6.89729004e+01 3.00360889e+01 1.74448192e+00 ... 1.20427310e-02
  1.49431061e-02 3.33990366e-03]]"
../Data/armed/8.wav,armed,1,"[[5.2229252e+01 2.1686556e+01 1.0084860e-01 ... 2.3761217e-03
  1.9662054e-03 2.2563024e-03]
 [5.3561169e+01 2.2322231e+01 5.1986820e-01 ... 2.8408517e-04
  1.4854963e-03 2.0823311e-03]
 [5.6519753e+01 2.4343582e+01 7.8110766e-01 ... 3.8749864e-03
  3.7534654e-03 3.7896703e-03]
 ...
 [6.5100761e+01 2.9128477e+01 8.0087632e-01 ... 3.1777810e-02
  3.1747654e-02 3.1737305e-02]
 [9.2496368e+01 4.1270214e+01 3.2731173e+00 ... 2.7716231e-02
  2.7647292e-02 2.7710237e-02]
 [1.1738686e+02 5.7999638e+01 5.9356399e+00 ... 6.6771209e-03
  6.6863312e-03 6.7634229e-03]]"
../Data/armed/8.wav,armed,1,"[[7.65503120e+00 2.96591878e+00 6.12251997e+00 ... 2.74504512e-03
  2.76040263e-03 2.73821061e-03]
 [1.54381075e+01 1.10514555e+01 3.41926098e+00 ... 2.97464198e-03
  4.66979528e-03 5.96956955e-03]
 [2.91952763e+01 1.40926628e+01 7.69774914e-01 ... 1.66304018e-02
  1.65469777e-02 1.65582113e-02]
 ...
 [9.45897522e+01 4.00752487e+01 2.95682192e+00 ... 1.22072175e-02
  1.21168830e-02 1.21712284e-02]
 [9.19691238e+01 4.10430527e+01 2.77483273e+00 ... 5.26047871e-03
  5.29796677e-03 5.30106435e-03]
 [8.70679169e+01 3.54643440e+01 2.91589975e+00 ... 3.30767507e-04
  3.16994847e-04 4.11734829e-04]]"
../Data/armed/8.wav,armed,1,"[[1.46732540e+01 6.95338821e+00 5.09392321e-01 ... 5.94666868e-04
  2.05450575e-04 5.34710591e-04]
 [1.34030828e+01 6.21293020e+00 1.53089494e-01 ... 1.46493898e-03
  1.24290364e-03 1.05015060e-03]
 [1.07262192e+01 4.53574848e+00 7.70040333e-01 ... 3.60448193e-03
  3.58469458e-03 3.59309930e-03]
 ...
 [2.07552481e+00 1.58824167e+01 4.18178320e+00 ... 1.25745358e-02
  1.24955531e-02 1.24982875e-02]
 [1.89504871e+01 1.53600683e+01 6.64057636e+00 ... 9.11035482e-03
  8.87584314e-03 8.72323196e-03]
 [1.77311668e+01 7.33292389e+00 4.07326794e+00 ... 1.05117904e-02
  1.15561755e-02 8.45368300e-03]]"
../Data/armed/8.wav,armed,1,"[[7.55260620e+01 3.32604370e+01 1.72760576e-01 ... 1.46873817e-02
  1.61704477e-02 1.48238586e-02]
 [7.24261551e+01 3.25322609e+01 1.28059542e+00 ... 2.64588161e-03
  1.00502446e-02 1.40251489e-02]
 [6.34872017e+01 2.84173679e+01 6.47088170e-01 ... 6.07416593e-03
  6.11076457e-03 6.08448777e-03]
 ...
 [1.92352200e+01 1.64710331e+01 8.92875195e+00 ... 2.07518991e-02
  2.06359103e-02 2.06191074e-02]
 [3.12550855e+00 1.53743725e+01 8.44034481e+00 ... 1.20095517e-02
  1.25012910e-02 1.26010729e-02]
 [1.57760143e+01 8.75492859e+00 6.13920546e+00 ... 1.82411950e-02
  1.65676158e-02 2.09081322e-02]]"
../Data/armed/8.wav,armed,1,"[[7.4125000e+01 2.6789810e+01 8.0673351e+00 ... 4.3653613e-03
  5.4329908e-03 4.3092547e-03]
 [7.6684860e+01 3.6134777e+01 5.3425641e+00 ... 1.4409029e-02
  1.2089039e-02 9.1364775e-03]
 [7.1088203e+01 3.6171021e+01 2.9619322e+00 ... 9.1223203e-04
  9.9731854e-04 9.8336465e-04]
 ...
 [1.8419569e+00 9.4234076e+00 1.3546437e+00 ... 1.8240321e-02
  1.8076606e-02 1.8135741e-02]
 [8.1095552e+00 1.8046774e+00 9.2740421e+00 ... 1.4183509e-02
  1.3479591e-02 1.3124103e-02]
 [1.6201393e+01 1.3270373e+01 1.6415470e+01 ... 4.6618148e-03
  4.6220524e-03 4.7837519e-03]]"
../Data/armed/8.wav,armed,1,"[[1.3819423e+02 5.8921566e+01 4.0144488e-02 ... 1.3368240e-05
  1.4959223e-04 5.4782040e-06]
 [1.3704265e+02 5.9463688e+01 7.0731652e-01 ... 5.4475153e-03
  5.4821540e-03 5.5148243e-03]
 [1.3124919e+02 5.7697575e+01 1.6099926e+00 ... 8.4391339e-03
  8.4400848e-03 8.4427502e-03]
 ...
 [4.1622208e+01 8.4711752e+00 8.5906668e+00 ... 6.2134075e-03
  5.9247906e-03 5.9587681e-03]
 [5.2231625e+01 2.4385998e+01 2.4245408e+00 ... 2.2640615e-03
  1.3148695e-03 1.2840020e-03]
 [7.1746521e+01 3.7170414e+01 5.3226733e+00 ... 7.3595592e-03
  5.5215610e-03 9.3706753e-03]]"
../Data/armed/8.wav,armed,1,"[[7.0703888e+01 3.2914143e+01 2.2992427e+00 ... 1.2248600e-03
  1.1747882e-03 1.2112142e-03]
 [6.6486588e+01 2.9273962e+01 1.1659135e+00 ... 4.3881964e-03
  5.0414349e-03 5.6734262e-03]
 [5.7895214e+01 2.4809946e+01 3.1451148e-01 ... 1.0468465e-02
  1.0458487e-02 1.0466012e-02]
 ...
 [5.8633530e-01 2.5945971e+00 4.0953657e-01 ... 4.1038203e-03
  4.1117729e-03 4.0859692e-03]
 [2.0414429e+00 1.4665110e+00 1.0728686e+00 ... 3.1672430e-03
  2.9558116e-03 2.9385700e-03]
 [2.1702421e+00 8.0185157e-01 1.0881072e+00 ... 1.2407145e-03
  1.5172883e-03 4.2975732e-04]]"
../Data/armed/8.wav,armed,1,"[[4.55348969e+00 7.35264540e+00 4.07779932e+00 ... 2.31449702e-03
  3.20996251e-03 2.21539894e-03]
 [3.28001007e-02 6.68809319e+00 5.63423681e+00 ... 6.26228983e-03
  4.87206224e-03 3.24960658e-03]
 [1.31071341e+00 7.94526005e+00 5.00987434e+00 ... 5.38598979e-03
  5.52378548e-03 5.46563743e-03]
 ...
 [4.05851030e+00 9.53053284e+00 4.05640554e+00 ... 1.11684594e-02
  1.12007987e-02 1.11913225e-02]
 [1.65561161e+01 1.30489302e+01 6.28334332e+00 ... 7.52453087e-03
  6.28081197e-03 5.72938751e-03]
 [1.74650879e+01 7.33553362e+00 3.68172598e+00 ... 1.31853679e-02
  1.62935071e-02 2.75519630e-03]]"
../Data/armed/8.wav,armed,1,"[[2.42314568e+01 1.00283585e+01 1.76407874e+00 ... 6.65458106e-03
  6.15934050e-03 6.55828789e-03]
 [2.38058395e+01 1.07994175e+01 1.41345215e+00 ... 7.53920106e-03
  5.32746036e-03 6.07947703e-04]
 [2.10275726e+01 1.03655815e+01 9.90987241e-01 ... 6.05069008e-03
  5.91358589e-03 5.97981922e-03]
 ...
 [1.55504122e+01 9.21001625e+00 1.90520418e+00 ... 3.55810509e-03
  3.63961165e-03 3.62257799e-03]
 [1.54203730e+01 7.13348532e+00 9.40882683e-01 ... 1.09312066e-03
  1.14465645e-03 1.28332607e-03]
 [1.27298794e+01 4.76525021e+00 4.31183636e-01 ... 3.17281252e-03
  3.68702877e-03 1.13648028e-04]]"
../Data/armed/8.wav,armed,1,"[[3.4832691e+01 2.7821955e+01 1.1546036e+01 ... 3.2597003e-03
  4.1135922e-03 3.4355477e-03]
 [1.1614570e+01 2.7304787e+01 3.5481703e+00 ... 5.2383071e-04
  2.4508219e-03 3.4864307e-03]
 [2.5414751e+01 2.8195761e+01 1.6820766e+01 ... 2.2135193e-02
  2.2185460e-02 2.2118740e-02]
 ...
 [1.0034566e+01 5.1323972e+00 1.9241549e+00 ... 7.8250244e-03
  7.8486316e-03 7.8753075e-03]
 [5.6112323e+00 1.1074138e+00 8.4293085e-01 ... 4.6792254e-03
  3.0507471e-03 1.9776800e-03]
 [6.5780668e+00 3.5667050e+00 7.6414490e-01 ... 9.7467499e-03
  8.6425869e-03 1.1344503e-02]]"
../Data/armed/8.wav,armed,1,"[[1.10887764e+02 4.90444489e+01 1.15944004e+00 ... 2.35271477e-03
  2.16450915e-03 2.27037491e-03]
 [1.05781456e+02 4.78082390e+01 2.86814809e+00 ... 1.11020952e-02
  9.92495939e-03 8.63050669e-03]
 [9.24794846e+01 4.03880196e+01 7.51964748e-01 ... 9.86771565e-03
  9.85600241e-03 9.83026065e-03]
 ...
 [5.38088751e+00 4.85431099e+00 2.70568848e+00 ... 1.87943596e-02
  1.87301170e-02 1.87618583e-02]
 [4.51625776e+00 3.88388443e+00 1.34947431e+00 ... 3.25140078e-03
  4.01137164e-03 4.34291922e-03]
 [1.08653326e+01 7.45019722e+00 1.95126832e+00 ... 9.56658646e-03
  9.20096133e-03 9.97478887e-03]]"
../Data/armed/8.wav,armed,1,"[[1.57238598e+01 1.09408700e+00 4.93212271e+00 ... 6.60352351e-04
  2.24107062e-04 4.36809176e-04]
 [2.39390221e+01 1.29439116e+01 2.18532014e+00 ... 7.58032920e-03
  7.22151902e-03 7.12093525e-03]
 [3.85758820e+01 1.96882591e+01 1.63648689e+00 ... 1.39418915e-02
  1.39236171e-02 1.40000582e-02]
 ...
 [2.83685803e+00 2.70143962e+00 3.05716181e+00 ... 2.93376652e-04
  3.28417285e-04 2.98572064e-04]
 [3.24908042e+00 3.51434255e+00 2.86484504e+00 ... 2.09390651e-03
  2.58757127e-03 2.74887308e-03]
 [6.95149541e-01 1.55475891e+00 1.17342174e+00 ... 5.95480902e-03
  5.25048561e-03 6.97082793e-03]]"
../Data/armed/8.wav,armed,1,"[[1.3847618e+01 8.0500393e+00 1.1266986e+00 ... 7.1785972e-04
  1.6959994e-03 7.2924403e-04]
 [1.2121367e+01 4.8665185e+00 5.8604527e+00 ... 1.9411873e-02
  2.0042557e-02 2.0711368e-02]
 [2.9534554e+01 1.9456245e+01 1.2994448e+01 ... 3.8337257e-02
  3.8364481e-02 3.8340546e-02]
 ...
 [3.3232281e+01 9.2832251e+00 1.3970024e+01 ... 6.5066167e-03
  6.4144344e-03 6.4113238e-03]
 [4.6158371e+01 2.8219639e+01 2.0739971e+01 ... 1.6077628e-02
  1.6028943e-02 1.6018678e-02]
 [7.5061493e+01 4.2010593e+01 8.8227682e+00 ... 1.0884818e-02
  1.0881917e-02 1.0732192e-02]]"
../Data/armed/8.wav,armed,1,"[[1.9609101e+00 2.9252284e+00 1.8336138e+00 ... 4.9048522e-04
  1.3380064e-04 3.6779890e-04]
 [8.5713357e-01 3.1023309e+00 1.1361740e+00 ... 3.0105338e-03
  3.1687506e-03 3.2802485e-03]
 [6.9117727e+00 3.9575570e+00 6.0060835e-01 ... 9.2999283e-03
  9.4169164e-03 9.4189700e-03]
 ...
 [1.1797423e+01 6.0594783e+00 7.6063890e+00 ... 1.3126902e-03
  1.3093823e-03 1.3303246e-03]
 [2.5986362e+01 1.3445874e+01 2.6769416e+00 ... 1.2973922e-02
  1.4650256e-02 1.5305670e-02]
 [4.3937828e+01 2.5651966e+01 7.8234925e+00 ... 1.2113651e-02
  1.1667721e-02 1.2685840e-02]]"
../Data/armed/8.wav,armed,1,"[[1.3990643e+01 5.7427149e+00 1.6724248e-01 ... 1.5469053e-02
  1.2834061e-02 1.5431736e-02]
 [1.4123679e+01 6.1773314e+00 1.7991811e-01 ... 9.2155440e-03
  7.8477394e-03 5.9820972e-03]
 [1.2825186e+01 6.8173652e+00 8.1549466e-01 ... 5.6226049e-03
  5.5087558e-03 5.5202004e-03]
 ...
 [1.4703776e+01 5.3783050e+00 1.3124579e+00 ... 9.5233610e-03
  9.5634256e-03 9.5678521e-03]
 [1.0552390e+01 7.2470260e+00 1.6985903e+00 ... 4.2561735e-03
  4.5696623e-03 4.7071427e-03]
 [3.8845167e+00 4.8537059e+00 4.1316814e+00 ... 3.7625053e-03
  4.6670865e-03 1.7276932e-04]]"
../Data/armed/8.wav,armed,1,"[[1.3682144e+01 2.5116320e+00 9.3789500e-01 ... 8.8449512e-03
  8.8029932e-03 8.9596324e-03]
 [1.9339708e+01 1.0337022e+01 3.3228688e+00 ... 1.7137026e-02
  1.3334562e-02 7.5860023e-03]
 [1.9041641e+01 1.8584133e+01 1.1262891e+01 ... 7.6818969e-03
  7.7399034e-03 7.7455994e-03]
 ...
 [1.6377882e+01 1.6195171e+01 6.4458165e+00 ... 1.1642740e-02
  1.1642103e-02 1.1616271e-02]
 [1.5987755e+01 1.6606045e+01 6.4363074e+00 ... 2.4990533e-03
  2.8525747e-03 3.0079372e-03]
 [1.1159118e+00 1.2024374e+01 5.7215595e+00 ... 3.2548769e-03
  3.8222987e-03 1.5843601e-03]]"
../Data/armed/8.wav,armed,1,"[[2.2340126e+00 2.7355297e-02 8.1808078e-01 ... 1.0884745e-03
  1.8422906e-03 1.0217145e-03]
 [2.7242997e+00 1.9203911e+00 1.3691769e+00 ... 8.1597798e-04
  7.6990260e-04 7.6844037e-04]
 [4.1401982e+00 4.0711719e-01 1.9758377e+00 ... 6.7999116e-03
  6.7972424e-03 6.7641968e-03]
 ...
 [8.5674047e+00 1.3327587e+01 5.7443552e+00 ... 7.1760168e-04
  9.4525941e-04 9.1845274e-04]
 [3.6541550e+01 2.6442579e+01 7.5795631e+00 ... 2.1447133e-02
  2.2252414e-02 2.2641288e-02]
 [5.9565376e+01 3.1164188e+01 1.4216497e+00 ... 1.6729169e-02
  1.2671734e-02 2.2057896e-02]]"
